[1]SeCode|[2]TradingDate|[3]TradingTime|[4]TradingDateTime|[5]Price|[6]Volume|[7]BuySellDirection|[8]Exg|[9]LocalTime|[10]RecId|[11]TradeChannel|[12]TradeAmount|[13]BuyRecID|[14]SellRecID|[15]GTALocalTime|[16]PacketTimeStamp
603080.SH|20200707|094204760|2020-07-07 09:42:04|13.67|100|S|SSE|095018160|1304940|5|1367.00|132661|2090641|95017285|20200707095017000
603080.SH|20200707|094204800|2020-07-07 09:42:04|13.67|200|S|SSE|095018163|1305003|5|2734.00|132661|2090736|95017289|20200707095017000
603080.SH|20200707|094204800|2020-07-07 09:42:04|13.67|100|S|SSE|095018163|1305004|5|1367.00|152720|2090736|95017289|20200707095017000
603080.SH|20200707|094204800|2020-07-07 09:42:04|13.67|200|S|SSE|095018163|1305005|5|2734.00|152720|2090737|95017289|20200707095017000
603080.SH|20200707|094207390|2020-07-07 09:42:07|13.67|100|S|SSE|095022133|1309032|5|1367.00|152720|2096077|95021291|20200707095021000
603080.SH|20200707|094207390|2020-07-07 09:42:07|13.67|1400|S|SSE|095022133|1309035|5|19138.00|152720|2096087|95021291|20200707095021000
603080.SH|20200707|094210330|2020-07-07 09:42:10|13.67|600|S|SSE|095027205|1313612|5|8202.00|152720|2102134|95026321|20200707095026000
603080.SH|20200707|094210330|2020-07-07 09:42:10|13.67|600|S|SSE|095027205|1313613|5|8202.00|1242851|2102134|95026321|20200707095026000
603080.SH|20200707|094213180|2020-07-07 09:42:13|13.67|400|S|SSE|095032130|1318184|5|5468.00|1242851|2108179|95031289|20200707095031000
603080.SH|20200707|094213180|2020-07-07 09:42:13|13.67|600|S|SSE|095032130|1318185|5|8202.00|1772567|2108179|95031289|20200707095031000
603080.SH|20200707|094215670|2020-07-07 09:42:15|13.67|400|S|SSE|095036074|1321988|5|5468.00|1772567|2112880|95035106|20200707095035000
603080.SH|20200707|094215670|2020-07-07 09:42:15|13.67|900|S|SSE|095036074|1321989|5|12303.00|1815856|2112880|95035106|20200707095035000
603080.SH|20200707|094215960|2020-07-07 09:42:15|13.67|300|B|SSE|095036190|1322384|5|4101.00|2113465|2112880|95035311|20200707095035000
603080.SH|20200707|094215960|2020-07-07 09:42:15|13.67|300|B|SSE|095036190|1322385|5|4101.00|2113466|2112880|95035311|20200707095035000
603080.SH|20200707|094215960|2020-07-07 09:42:15|13.67|200|B|SSE|095036190|1322386|5|2734.00|2113467|2112880|95035311|20200707095035000
603080.SH|20200707|094216390|2020-07-07 09:42:16|13.66|500|S|SSE|095037104|1323119|5|6830.00|172470|2114493|95036285|20200707095036000
603080.SH|20200707|094216460|2020-07-07 09:42:16|13.66|300|S|SSE|095037109|1323228|5|4098.00|172470|2114657|95036285|20200707095036000
603080.SH|20200707|094219780|2020-07-07 09:42:19|13.66|100|S|SSE|095042267|1328272|5|1366.00|172470|2121198|95041299|20200707095041000
603080.SH|20200707|094219780|2020-07-07 09:42:19|13.66|700|S|SSE|095042267|1328273|5|9562.00|292859|2121198|95041299|20200707095041000
603080.SH|20200707|094220000|2020-07-07 09:42:20|13.66|500|S|SSE|095042275|1328550|5|6830.00|1636343|2121570|95041304|20200707095041000
603080.SH|20200707|094223110|2020-07-07 09:42:23|13.66|500|S|SSE|095047320|1333267|5|6830.00|1636343|2127717|95046319|20200707095046000
603080.SH|20200707|094223110|2020-07-07 09:42:23|13.66|500|S|SSE|095047320|1333268|5|6830.00|1639657|2127717|95046319|20200707095046000
603080.SH|20200707|094223590|2020-07-07 09:42:23|13.66|900|S|SSE|095048269|1333984|5|12294.00|1639657|2128711|95047333|20200707095047000
603080.SH|20200707|094223590|2020-07-07 09:42:23|13.66|2000|S|SSE|095048269|1333985|5|27320.00|1724171|2128711|95047333|20200707095047000
603080.SH|20200707|094223590|2020-07-07 09:42:23|13.66|200|S|SSE|095048269|1333986|5|2732.00|1756967|2128711|95047333|20200707095047000
603080.SH|20200707|094224510|2020-07-07 09:42:24|13.67|100|B|SSE|095050086|1335852|5|1367.00|2130649|2112880|95049278|20200707095049000
603080.SH|20200707|094224510|2020-07-07 09:42:24|13.67|900|B|SSE|095050086|1335853|5|12303.00|2130649|2114708|95049278|20200707095049000
603080.SH|20200707|094225010|2020-07-07 09:42:25|13.67|4700|B|SSE|095051116|1336618|5|64249.00|2131726|2114708|95050296|20200707095050000
603080.SH|20200707|094225010|2020-07-07 09:42:25|13.67|2000|B|SSE|095051116|1336619|5|27340.00|2131726|2115354|95050296|20200707095050000
603080.SH|20200707|094225010|2020-07-07 09:42:25|13.67|1000|B|SSE|095051116|1336620|5|13670.00|2131726|2116120|95050296|20200707095050000
603080.SH|20200707|094225010|2020-07-07 09:42:25|13.67|1400|B|SSE|095051116|1336621|5|19138.00|2131726|2117934|95050296|20200707095050000
603080.SH|20200707|094225010|2020-07-07 09:42:25|13.67|700|B|SSE|095051116|1336622|5|9569.00|2131726|2128924|95050296|20200707095050000
603080.SH|20200707|094227330|2020-07-07 09:42:27|13.66|700|S|SSE|095054468|1340138|5|9562.00|1756967|2136346|95053343|20200707095053000
603080.SH|20200707|094233860|2020-07-07 09:42:33|13.68|1000|B|SSE|095105069|1350799|5|13680.00|2149834|2123124|95104274|20200707095104000
603080.SH|20200707|094238630|2020-07-07 09:42:38|13.66|100|S|SSE|095112158|1357621|5|1366.00|1756967|2159430|95111300|20200707095111000
603080.SH|20200707|094243270|2020-07-07 09:42:43|13.66|500|B|SSE|095120215|1364675|5|6830.00|2169253|2159430|95119294|20200707095119000
603080.SH|20200707|094243640|2020-07-07 09:42:43|13.66|700|B|SSE|095120357|1365267|5|9562.00|2169986|2159430|95119321|20200707095119000
603080.SH|20200707|094245730|2020-07-07 09:42:45|13.66|300|B|SSE|095124123|1368411|5|4098.00|2174210|2169576|95123303|20200707095123000
603080.SH|20200707|094245730|2020-07-07 09:42:45|13.66|1700|B|SSE|095124123|1368412|5|23222.00|2174210|2170015|95123303|20200707095123000
603080.SH|20200707|094245760|2020-07-07 09:42:45|13.66|400|B|SSE|095124123|1368422|5|5464.00|2174228|2170015|95123303|20200707095123000
603080.SH|20200707|094245760|2020-07-07 09:42:45|13.66|200|B|SSE|095124123|1368423|5|2732.00|2174228|2172951|95123303|20200707095123000
603080.SH|20200707|094246660|2020-07-07 09:42:46|13.66|300|B|SSE|095125228|1370045|5|4098.00|2176025|2172951|95124306|20200707095124000
603080.SH|20200707|094247480|2020-07-07 09:42:47|13.66|200|S|SSE|095126303|1371194|5|2732.00|2176025|2177618|95125331|20200707095125000
603080.SH|20200707|094248680|2020-07-07 09:42:48|13.66|500|S|SSE|095128349|1373270|5|6830.00|2176025|2180253|95127325|20200707095127000
603080.SH|20200707|094250180|2020-07-07 09:42:50|13.65|3000|S|SSE|095131135|1375723|5|40950.00|577514|2183273|95130284|20200707095130000
603080.SH|20200707|094250180|2020-07-07 09:42:50|13.65|300|S|SSE|095131136|1375724|5|4095.00|1250051|2183273|95130284|20200707095130000
603080.SH|20200707|094250180|2020-07-07 09:42:50|13.65|300|S|SSE|095131136|1375725|5|4095.00|1702168|2183273|95130284|20200707095130000
603080.SH|20200707|094250180|2020-07-07 09:42:50|13.65|500|S|SSE|095131136|1375726|5|6825.00|1865346|2183273|95130284|20200707095130000
603080.SH|20200707|094252400|2020-07-07 09:42:52|13.65|100|S|SSE|095134444|1379169|5|1365.00|1865346|2187925|95133321|20200707095133000
603080.SH|20200707|094252490|2020-07-07 09:42:52|13.65|200|S|SSE|095134450|1379247|5|2730.00|1865346|2188101|95133321|20200707095133000
603080.SH|20200707|094252490|2020-07-07 09:42:52|13.65|500|S|SSE|095134450|1379248|5|6825.00|2026332|2188101|95133321|20200707095133000
603080.SH|20200707|094252880|2020-07-07 09:42:52|13.65|500|B|SSE|095135367|1379830|5|6825.00|2188869|2188101|95134316|20200707095134000
603080.SH|20200707|094255790|2020-07-07 09:42:55|13.65|100|B|SSE|095140216|1383986|5|1365.00|2194928|2188101|95139310|20200707095139000
603080.SH|20200707|094306890|2020-07-07 09:43:06|13.63|200|S|SSE|095158118|1401163|5|2726.00|79555|2217999|95157278|20200707095157000
603080.SH|20200707|094307540|2020-07-07 09:43:07|13.63|1800|S|SSE|095159180|1402277|5|24534.00|79555|2219504|95158282|20200707095158000
603080.SH|20200707|094307540|2020-07-07 09:43:07|13.63|700|S|SSE|095159180|1402278|5|9541.00|1095375|2219504|95158282|20200707095158000
603080.SH|20200707|094307540|2020-07-07 09:43:07|13.63|200|S|SSE|095159180|1402279|5|2726.00|2151676|2219504|95158282|20200707095158000
603080.SH|20200707|094307540|2020-07-07 09:43:07|13.63|300|S|SSE|095159180|1402280|5|4089.00|2171719|2219504|95158282|20200707095158000
603080.SH|20200707|094307540|2020-07-07 09:43:07|13.63|500|S|SSE|095159180|1402281|5|6815.00|2182215|2219504|95158282|20200707095158000
603080.SH|20200707|094311810|2020-07-07 09:43:11|13.63|1600|S|SSE|095205317|1408693|5|21808.00|2226953|2228231|95204324|20200707095204000
603080.SH|20200707|094312040|2020-07-07 09:43:12|13.63|1600|S|SSE|095206152|1409040|5|21808.00|2226953|2228698|95205291|20200707095205000
603080.SH|20200707|094312150|2020-07-07 09:43:12|13.63|500|B|SSE|095206162|1409251|5|6815.00|2228924|2228698|95205291|20200707095205000
603080.SH|20200707|094314860|2020-07-07 09:43:14|13.61|3100|S|SSE|095210314|1413189|5|42191.00|103409|2234550|95209264|20200707095209000
603080.SH|20200707|094315110|2020-07-07 09:43:15|13.62|500|B|SSE|095211224|1413612|5|6810.00|2235119|2231929|95210292|20200707095210000
603080.SH|20200707|094316790|2020-07-07 09:43:16|13.61|700|S|SSE|095214202|1416558|5|9527.00|103409|2238856|95213286|20200707095213000
603080.SH|20200707|094318430|2020-07-07 09:43:18|13.61|5200|S|SSE|095217073|1419051|5|70772.00|105881|2242184|95216267|20200707095216000
603080.SH|20200707|094318430|2020-07-07 09:43:18|13.61|800|S|SSE|095217073|1419052|5|10888.00|1003198|2242184|95216267|20200707095216000
603080.SH|20200707|094319110|2020-07-07 09:43:19|13.61|200|S|SSE|095218107|1420364|5|2722.00|1003198|2243611|95217293|20200707095217000
603080.SH|20200707|094322160|2020-07-07 09:43:22|13.60|200|S|SSE|095222254|1424920|5|2720.00|6177|2249986|95221312|20200707095221000
603080.SH|20200707|094322160|2020-07-07 09:43:22|13.60|200|S|SSE|095222254|1424921|5|2720.00|872711|2249986|95221312|20200707095221000
603080.SH|20200707|094322160|2020-07-07 09:43:22|13.60|100|S|SSE|095222254|1424922|5|1360.00|1079349|2249986|95221312|20200707095221000
603080.SH|20200707|094327700|2020-07-07 09:43:27|13.60|400|S|SSE|095231126|1433271|5|5440.00|1079349|2261583|95230280|20200707095230000
603080.SH|20200707|094327700|2020-07-07 09:43:27|13.57|400|S|SSE|095231126|1433272|5|5428.00|1582658|2261583|95230280|20200707095230000
603080.SH|20200707|094327700|2020-07-07 09:43:27|13.56|800|S|SSE|095231126|1433273|5|10848.00|2252162|2261583|95230280|20200707095230000
603080.SH|20200707|094335510|2020-07-07 09:43:35|13.55|500|S|SSE|095243527|1444352|5|6775.00|38358|2277696|95242427|20200707095242000
603080.SH|20200707|094335510|2020-07-07 09:43:35|13.55|800|S|SSE|095243527|1444353|5|10840.00|135465|2277696|95242427|20200707095242000
603080.SH|20200707|094335510|2020-07-07 09:43:35|13.55|600|S|SSE|095243527|1444354|5|8130.00|2262535|2277696|95242427|20200707095242000
603080.SH|20200707|094337580|2020-07-07 09:43:37|13.55|500|B|SSE|095247071|1447471|5|6775.00|2282163|2277696|95246104|20200707095246000
603080.SH|20200707|094337580|2020-07-07 09:43:37|13.55|300|B|SSE|095247071|1447472|5|4065.00|2282164|2277696|95246104|20200707095246000
603080.SH|20200707|094337580|2020-07-07 09:43:37|13.55|300|B|SSE|095247071|1447473|5|4065.00|2282165|2277696|95246104|20200707095246000
603080.SH|20200707|094338620|2020-07-07 09:43:38|13.55|300|S|SSE|095248354|1448783|5|4065.00|2282460|2284343|95247401|20200707095247000
603080.SH|20200707|094340410|2020-07-07 09:43:40|13.55|3100|S|SSE|095251140|1451269|5|42005.00|2282460|2288181|95250284|20200707095250000
603080.SH|20200707|094340630|2020-07-07 09:43:40|13.56|100|B|SSE|095251238|1451569|5|1356.00|2288703|2288222|95250339|20200707095250000
603080.SH|20200707|094340630|2020-07-07 09:43:40|13.59|100|S|SSE|095251239|1451585|5|1359.00|2288703|2288711|95250339|20200707095250000
603080.SH|20200707|094341530|2020-07-07 09:43:41|13.59|800|S|SSE|095253163|1452602|5|10872.00|2288703|2290467|95252281|20200707095252000
603080.SH|20200707|094342460|2020-07-07 09:43:42|13.59|900|S|SSE|095254173|1453924|5|12231.00|2288703|2292466|95253289|20200707095253000
603080.SH|20200707|094342460|2020-07-07 09:43:42|13.55|200|S|SSE|095254173|1453925|5|2710.00|2282460|2292466|95253289|20200707095253000
603080.SH|20200707|094342460|2020-07-07 09:43:42|13.55|500|S|SSE|095254173|1453926|5|6775.00|2290080|2292466|95253289|20200707095253000
603080.SH|20200707|094342460|2020-07-07 09:43:42|13.54|500|S|SSE|095254173|1453927|5|6770.00|434951|2292466|95253289|20200707095253000
603080.SH|20200707|094343340|2020-07-07 09:43:43|13.53|800|S|SSE|095255293|1455175|5|10824.00|38845|2294359|95254314|20200707095254000
603080.SH|20200707|094343340|2020-07-07 09:43:43|13.52|1800|S|SSE|095255293|1455176|5|24336.00|2275307|2294359|95254314|20200707095254000
603080.SH|20200707|094343340|2020-07-07 09:43:43|13.52|1800|S|SSE|095255293|1455177|5|24336.00|2293503|2294359|95254314|20200707095254000
603080.SH|20200707|094343340|2020-07-07 09:43:43|13.50|1000|S|SSE|095255293|1455178|5|13500.00|399296|2294359|95254314|20200707095254000
603080.SH|20200707|094343340|2020-07-07 09:43:43|13.50|2000|S|SSE|095255293|1455179|5|27000.00|1757825|2294359|95254314|20200707095254000
603080.SH|20200707|094343340|2020-07-07 09:43:43|13.50|1500|S|SSE|095255293|1455180|5|20250.00|1758407|2294359|95254314|20200707095254000
603080.SH|20200707|094343340|2020-07-07 09:43:43|13.50|400|S|SSE|095255293|1455181|5|5400.00|1999585|2294359|95254314|20200707095254000
603080.SH|20200707|094343340|2020-07-07 09:43:43|13.50|15000|S|SSE|095255293|1455182|5|202500.00|2103339|2294359|95254314|20200707095254000
603080.SH|20200707|094343460|2020-07-07 09:43:43|13.50|2000|B|SSE|095256077|1455341|5|27000.00|2294570|2294359|95255264|20200707095255000
603080.SH|20200707|094343460|2020-07-07 09:43:43|13.50|100|B|SSE|095256079|1455358|5|1350.00|2294609|2294359|95255264|20200707095255000
603080.SH|20200707|094343460|2020-07-07 09:43:43|13.50|100|B|SSE|095256079|1455365|5|1350.00|2294623|2294359|95255264|20200707095255000
603080.SH|20200707|094343460|2020-07-07 09:43:43|13.50|100|B|SSE|095256079|1455369|5|1350.00|2294632|2294359|95255264|20200707095255000
603080.SH|20200707|094345830|2020-07-07 09:43:45|13.50|500|B|SSE|095300178|1458696|5|6750.00|2299708|2294359|95259288|20200707095259000
603080.SH|20200707|094346680|2020-07-07 09:43:46|13.50|2600|B|SSE|095301278|1459912|5|35100.00|2301535|2294359|95300297|20200707095300000
603080.SH|20200707|094347910|2020-07-07 09:43:47|13.54|500|B|SSE|095303317|1461558|5|6770.00|2303994|2295908|95302304|20200707095302000
603080.SH|20200707|094347910|2020-07-07 09:43:47|13.54|300|B|SSE|095303317|1461572|5|4062.00|2304021|2295908|95302304|20200707095302000
603080.SH|20200707|094349510|2020-07-07 09:43:49|13.49|600|B|SSE|095306180|1464204|5|8094.00|2307451|2305643|95305289|20200707095305000
603080.SH|20200707|094352860|2020-07-07 09:43:52|13.49|3000|B|SSE|095311370|1469764|5|40470.00|2314690|2305643|95310309|20200707095310000
603080.SH|20200707|094353040|2020-07-07 09:43:53|13.48|500|S|SSE|095312123|1469991|5|6740.00|1772308|2314991|95311273|20200707095311000
603080.SH|20200707|094353040|2020-07-07 09:43:53|13.48|100|S|SSE|095312125|1469992|5|1348.00|2301419|2314991|95311273|20200707095311000
603080.SH|20200707|094353140|2020-07-07 09:43:53|13.48|100|B|SSE|095312128|1470115|5|1348.00|2315197|2314991|95311273|20200707095311000
603080.SH|20200707|094354790|2020-07-07 09:43:54|13.48|300|B|SSE|095315167|1472804|5|4044.00|2318814|2314991|95314278|20200707095314000
603080.SH|20200707|094354790|2020-07-07 09:43:54|13.49|200|B|SSE|095315167|1472805|5|2698.00|2318814|2305643|95314278|20200707095314000
603080.SH|20200707|094357270|2020-07-07 09:43:57|13.48|1000|B|SSE|095319219|1476819|5|13480.00|2324070|2321357|95318294|20200707095318000
603080.SH|20200707|094357270|2020-07-07 09:43:57|13.48|200|B|SSE|095319219|1476820|5|2696.00|2324070|2322911|95318294|20200707095318000
603080.SH|20200707|094358280|2020-07-07 09:43:58|13.49|700|B|SSE|095321118|1478630|5|9443.00|2326361|2305643|95320271|20200707095320000
603080.SH|20200707|094359550|2020-07-07 09:43:59|13.48|200|S|SSE|095323185|1480407|5|2696.00|2324070|2328918|95322331|20200707095322000
603080.SH|20200707|094401180|2020-07-07 09:44:01|13.47|600|B|SSE|095325314|1482986|5|8082.00|2332760|2328918|95324307|20200707095324000
603080.SH|20200707|094404180|2020-07-07 09:44:04|13.47|3700|B|SSE|095330356|1487662|5|49839.00|2339326|2328918|95329312|20200707095329000
603080.SH|20200707|094407020|2020-07-07 09:44:07|13.45|700|S|SSE|095335275|1492562|5|9415.00|2285745|2345728|95334322|20200707095334000
603080.SH|20200707|094407290|2020-07-07 09:44:07|13.45|1200|B|SSE|095336113|1493042|5|16140.00|2346326|2345728|95335269|20200707095335000
603080.SH|20200707|094407290|2020-07-07 09:44:07|13.45|700|B|SSE|095336113|1493043|5|9415.00|2346326|2346141|95335269|20200707095335000
603080.SH|20200707|094407290|2020-07-07 09:44:07|13.46|4700|B|SSE|095336113|1493044|5|63262.00|2346326|2345769|95335269|20200707095335000
603080.SH|20200707|094407290|2020-07-07 09:44:07|13.47|1500|B|SSE|095336113|1493045|5|20205.00|2346326|2328918|95335269|20200707095335000
603080.SH|20200707|094407290|2020-07-07 09:44:07|13.48|1900|B|SSE|095336113|1493046|5|25612.00|2346326|2338712|95335269|20200707095335000
603080.SH|20200707|094409740|2020-07-07 09:44:09|13.46|1100|B|SSE|095340129|1496673|5|14806.00|2351546|2346879|95339272|20200707095339000
603080.SH|20200707|094409740|2020-07-07 09:44:09|13.46|400|B|SSE|095340129|1496674|5|5384.00|2351546|2349432|95339272|20200707095339000
603080.SH|20200707|094410610|2020-07-07 09:44:10|13.46|1500|B|SSE|095341270|1497889|5|20190.00|2353482|2349432|95340288|20200707095340000
603080.SH|20200707|094413140|2020-07-07 09:44:13|13.46|1600|B|SSE|095345207|1501760|5|21536.00|2358978|2349432|95344297|20200707095344000
603080.SH|20200707|094416040|2020-07-07 09:44:16|13.47|1100|B|SSE|095350263|1506987|5|14817.00|2365533|2354348|95349304|20200707095349000
603080.SH|20200707|094416080|2020-07-07 09:44:16|13.46|500|S|SSE|095350277|1507042|5|6730.00|2358978|2365619|95349304|20200707095349000
603080.SH|20200707|094416080|2020-07-07 09:44:16|13.45|200|S|SSE|095350277|1507043|5|2690.00|2348222|2365619|95349304|20200707095349000
603080.SH|20200707|094416590|2020-07-07 09:44:16|13.47|1600|B|SSE|095351257|1508050|5|21552.00|2366899|2366362|95350296|20200707095350000
603080.SH|20200707|094417290|2020-07-07 09:44:17|13.47|500|B|SSE|095353069|1509025|5|6735.00|2368537|2366362|95352261|20200707095352000
603080.SH|20200707|094418710|2020-07-07 09:44:18|13.46|9700|B|SSE|095355154|1511448|5|130562.00|2371874|2369995|95354173|20200707095354000
603080.SH|20200707|094419980|2020-07-07 09:44:19|13.46|900|S|SSE|095357121|1513417|5|12114.00|2371874|2374738|95356275|20200707095356000
603080.SH|20200707|094419980|2020-07-07 09:44:19|13.46|600|S|SSE|095357121|1513418|5|8076.00|2373412|2374738|95356275|20200707095356000
603080.SH|20200707|094419980|2020-07-07 09:44:19|13.45|300|S|SSE|095357121|1513419|5|4035.00|2348222|2374738|95356275|20200707095356000
603080.SH|20200707|094419980|2020-07-07 09:44:19|13.45|300|S|SSE|095357121|1513420|5|4035.00|2356770|2374738|95356275|20200707095356000
603080.SH|20200707|094419980|2020-07-07 09:44:19|13.45|1100|S|SSE|095357121|1513421|5|14795.00|2372927|2374738|95356275|20200707095356000
603080.SH|20200707|094420070|2020-07-07 09:44:20|13.45|5588|B|SSE|095357212|1513550|5|75158.60|2374938|2374738|95356299|20200707095356000
603080.SH|20200707|094421740|2020-07-07 09:44:21|13.47|1800|B|SSE|095400164|1516184|5|24246.00|2378800|2366362|95359284|20200707095359000
603080.SH|20200707|094421740|2020-07-07 09:44:21|13.47|100|B|SSE|095400164|1516185|5|1347.00|2378801|2366362|95359284|20200707095359000
603080.SH|20200707|094424500|2020-07-07 09:44:24|13.47|600|S|SSE|095405202|1521004|5|8082.00|2378801|2385034|95404288|20200707095404000
603080.SH|20200707|094424770|2020-07-07 09:44:24|13.48|700|B|SSE|095406117|1521365|5|9436.00|2385588|2338712|95405267|20200707095405000
603080.SH|20200707|094424770|2020-07-07 09:44:24|13.48|800|B|SSE|095406117|1521366|5|10784.00|2385588|2342264|95405267|20200707095405000
603080.SH|20200707|094427080|2020-07-07 09:44:27|13.48|600|B|SSE|095410213|1524940|5|8088.00|2390726|2380135|95409276|20200707095409000
603080.SH|20200707|094427080|2020-07-07 09:44:27|13.54|1700|B|SSE|095410213|1524941|5|23018.00|2390726|2295908|95409276|20200707095409000
603080.SH|20200707|094427080|2020-07-07 09:44:27|13.55|1000|B|SSE|095410213|1524942|5|13550.00|2390726|2306123|95409276|20200707095409000
603080.SH|20200707|094433020|2020-07-07 09:44:33|13.49|2000|S|SSE|095420318|1534022|5|26980.00|2392408|2404080|95419316|20200707095419000
603080.SH|20200707|094441740|2020-07-07 09:44:41|13.49|1100|S|SSE|095434390|1546765|5|14839.00|2392408|2422810|95433288|20200707095433000
603080.SH|20200707|094445460|2020-07-07 09:44:45|13.49|100|S|SSE|095440306|1552823|5|1349.00|2392408|2430952|95439292|20200707095439000
603080.SH|20200707|094445460|2020-07-07 09:44:45|13.49|500|S|SSE|095440306|1552824|5|6745.00|2392536|2430952|95439292|20200707095439000
603080.SH|20200707|094445460|2020-07-07 09:44:45|13.49|100|S|SSE|095440306|1552825|5|1349.00|2401081|2430952|95439292|20200707095439000
603080.SH|20200707|094445460|2020-07-07 09:44:45|13.49|500|S|SSE|095440306|1552826|5|6745.00|2413633|2430952|95439292|20200707095439000
603080.SH|20200707|094450430|2020-07-07 09:44:50|13.51|100|S|SSE|095448186|1560419|5|1351.00|2440179|2441742|95447283|20200707095447000
603080.SH|20200707|094455840|2020-07-07 09:44:55|13.52|400|S|SSE|095456245|1568584|5|5408.00|2451221|2453431|95455295|20200707095455000
603080.SH|20200707|094455840|2020-07-07 09:44:55|13.51|100|S|SSE|095456245|1568585|5|1351.00|2440179|2453431|95455295|20200707095455000
603080.SH|20200707|094501330|2020-07-07 09:45:01|13.51|1400|S|SSE|095505208|1576644|5|18914.00|2440179|2465242|95504272|20200707095504000
603080.SH|20200707|094506080|2020-07-07 09:45:06|13.51|1000|B|SSE|095513173|1584592|5|13510.00|2475846|2465242|95512266|20200707095512000
603080.SH|20200707|094506330|2020-07-07 09:45:06|13.51|2500|B|SSE|095513297|1585093|5|33775.00|2476534|2465242|95512288|20200707095512000
603080.SH|20200707|094508900|2020-07-07 09:45:08|13.51|900|S|SSE|095517215|1589173|5|12159.00|2476534|2482053|95516287|20200707095516000
603080.SH|20200707|094509890|2020-07-07 09:45:09|13.55|400|B|SSE|095519084|1590924|5|5420.00|2484547|2306123|95518254|20200707095518000
603080.SH|20200707|094509890|2020-07-07 09:45:09|13.55|9600|B|SSE|095519084|1590925|5|130080.00|2484547|2433223|95518254|20200707095518000
603080.SH|20200707|094516040|2020-07-07 09:45:16|13.55|300|B|SSE|095529073|1600815|5|4065.00|2497940|2433223|95528251|20200707095528000
603080.SH|20200707|094516040|2020-07-07 09:45:16|13.55|300|B|SSE|095529073|1600816|5|4065.00|2497941|2433223|95528251|20200707095528000
603080.SH|20200707|094516040|2020-07-07 09:45:16|13.55|200|B|SSE|095529073|1600817|5|2710.00|2497942|2433223|95528251|20200707095528000
603080.SH|20200707|094519610|2020-07-07 09:45:19|13.51|300|S|SSE|095534236|1606348|5|4053.00|2476534|2505787|95533281|20200707095533000
603080.SH|20200707|094523330|2020-07-07 09:45:23|13.54|500|S|SSE|095540173|1611893|5|6770.00|2507318|2513671|95539270|20200707095539000
603080.SH|20200707|094524870|2020-07-07 09:45:24|13.54|800|S|SSE|095542180|1614386|5|10832.00|2510085|2517150|95541278|20200707095541000
603080.SH|20200707|094529960|2020-07-07 09:45:29|13.55|500|B|SSE|095549351|1622029|5|6775.00|2527919|2433223|95548302|20200707095548000
603080.SH|20200707|094532220|2020-07-07 09:45:32|13.55|4000|B|SSE|095553152|1625254|5|54200.00|2532808|2433223|95552271|20200707095552000
603080.SH|20200707|094534110|2020-07-07 09:45:34|13.55|100|B|SSE|095556188|1628393|5|1355.00|2537258|2433223|95555274|20200707095555000
603080.SH|20200707|094534110|2020-07-07 09:45:34|13.55|1000|B|SSE|095556188|1628394|5|13550.00|2537258|2504537|95555274|20200707095555000
603080.SH|20200707|094534110|2020-07-07 09:45:34|13.55|500|B|SSE|095556188|1628395|5|6775.00|2537258|2521201|95555274|20200707095555000
603080.SH|20200707|094551630|2020-07-07 09:45:51|13.56|500|S|SSE|095622291|1653056|5|6780.00|2571152|2574221|95621291|20200707095621000
603080.SH|20200707|094556320|2020-07-07 09:45:56|13.59|300|B|SSE|095629182|1659841|5|4077.00|2584037|2580729|95628273|20200707095628000
603080.SH|20200707|094604570|2020-07-07 09:46:04|13.57|1000|S|SSE|095640389|1671367|5|13570.00|2595898|2600895|95639304|20200707095639000
603080.SH|20200707|094607600|2020-07-07 09:46:07|13.58|100|B|SSE|095644278|1675355|5|1358.00|2607076|2601015|95643299|20200707095643000
603080.SH|20200707|094607600|2020-07-07 09:46:07|13.58|200|B|SSE|095644278|1675356|5|2716.00|2607076|2601154|95643299|20200707095643000
603080.SH|20200707|094607600|2020-07-07 09:46:07|13.59|700|B|SSE|095644278|1675357|5|9513.00|2607076|2580729|95643299|20200707095643000
603080.SH|20200707|094612950|2020-07-07 09:46:12|13.58|500|B|SSE|095652128|1682988|5|6790.00|2617855|2612248|95651271|20200707095651000
603080.SH|20200707|094617220|2020-07-07 09:46:17|13.58|500|B|SSE|095658135|1689801|5|6790.00|2626785|2612248|95657261|20200707095657000
603080.SH|20200707|094617830|2020-07-07 09:46:17|13.58|1400|B|SSE|095659145|1690520|5|19012.00|2627887|2612248|95658262|20200707095658000
603080.SH|20200707|094627010|2020-07-07 09:46:27|13.58|300|S|SSE|095712308|1703927|5|4074.00|2627887|2647307|95711287|20200707095711000
603080.SH|20200707|094627010|2020-07-07 09:46:27|13.56|3900|S|SSE|095712308|1703928|5|52884.00|2571152|2647307|95711287|20200707095711000
603080.SH|20200707|094627010|2020-07-07 09:46:27|13.56|1000|S|SSE|095712308|1703929|5|13560.00|2638733|2647307|95711287|20200707095711000
603080.SH|20200707|094627010|2020-07-07 09:46:27|13.55|800|S|SSE|095712308|1703930|5|10840.00|2537258|2647307|95711287|20200707095711000
603080.SH|20200707|094632970|2020-07-07 09:46:32|13.57|500|B|SSE|095720272|1712144|5|6785.00|2659736|2652421|95719282|20200707095719000
603080.SH|20200707|094632970|2020-07-07 09:46:32|13.58|600|B|SSE|095720272|1712145|5|8148.00|2659736|2649875|95719282|20200707095719000
