[1]SeCode|[2]TradingDate|[3]TradingTime|[4]TradingDateTime|[5]Price|[6]Volume|[7]BuySellDirection|[8]Exg|[9]LocalTime|[10]SetID|[11]RecID|[12]BuyOrderID|[13]SellOrderID|[14]SymbolSource|[15]TradeType|[16]GTALocalTime
300345.SZ|20200707|094410940|2020-07-07 09:44:10|7.78|300.00|S|SZSE|094411229|2012|6221308|6217618|6221297|102 |F|94410406
300345.SZ|20200707|094410940|2020-07-07 09:44:10|7.78|300.00|S|SZSE|094411229|2012|6221309|6217642|6221297|102 |F|94410406
300345.SZ|20200707|094410940|2020-07-07 09:44:10|7.78|800.00|S|SZSE|094411229|2012|6221310|6220796|6221297|102 |F|94410406
300345.SZ|20200707|094410940|2020-07-07 09:44:10|7.78|100.00|S|SZSE|094411230|2012|6221331|6220796|6221330|102 |F|94410410
300345.SZ|20200707|094412680|2020-07-07 09:44:12|7.78|500.00|S|SZSE|094413148|2012|6231360|6228199|6231359|102 |F|94412150
300345.SZ|20200707|094413440|2020-07-07 09:44:13|7.78|600.00|B|SZSE|094414280|2012|6236548|6236547|6231359|102 |F|94412910
300345.SZ|20200707|094417700|2020-07-07 09:44:17|7.78|600.00|B|SZSE|094417810|2012|6262007|6262006|6231359|102 |F|94417179
300345.SZ|20200707|094419070|2020-07-07 09:44:19|7.78|300.00|B|SZSE|094419200|2012|6270873|6270872|6231359|102 |F|94418542
300345.SZ|20200707|094419070|2020-07-07 09:44:19|7.78|700.00|B|SZSE|094419200|2012|6270874|6270872|6240865|102 |F|94418542
300345.SZ|20200707|094421290|2020-07-07 09:44:21|7.77|5000.00|S|SZSE|094421390|2012|6284371|676116|6284370|102 |F|94420755
300345.SZ|20200707|094421290|2020-07-07 09:44:21|7.77|1500.00|S|SZSE|094421390|2012|6284372|3583560|6284370|102 |F|94420755
300345.SZ|20200707|094421290|2020-07-07 09:44:21|7.77|7100.00|S|SZSE|094421390|2012|6284373|3626138|6284370|102 |F|94420756
300345.SZ|20200707|094421290|2020-07-07 09:44:21|7.77|7000.00|S|SZSE|094421390|2012|6284374|4021349|6284370|102 |F|94420756
300345.SZ|20200707|094421290|2020-07-07 09:44:21|7.77|1000.00|S|SZSE|094421390|2012|6284375|4188894|6284370|102 |F|94420756
300345.SZ|20200707|094421290|2020-07-07 09:44:21|7.77|2000.00|S|SZSE|094421390|2012|6284376|4309379|6284370|102 |F|94420756
300345.SZ|20200707|094421290|2020-07-07 09:44:21|7.77|200.00|S|SZSE|094421390|2012|6284377|6221842|6284370|102 |F|94420756
300345.SZ|20200707|094421290|2020-07-07 09:44:21|7.77|500.00|S|SZSE|094421390|2012|6284378|6262026|6284370|102 |F|94420756
300345.SZ|20200707|094421290|2020-07-07 09:44:21|7.77|700.00|S|SZSE|094421390|2012|6284379|6270914|6284370|102 |F|94420756
300345.SZ|20200707|094423110|2020-07-07 09:44:23|7.76|1300.00|S|SZSE|094423282|2012|6296314|866930|6296313|102 |F|94422582
300345.SZ|20200707|094423220|2020-07-07 09:44:23|7.77|4200.00|B|SZSE|094423385|2012|6296932|6296931|6284370|102 |F|94422685
300345.SZ|20200707|094423640|2020-07-07 09:44:23|7.77|1900.00|B|SZSE|094423718|2012|6299164|6299163|6284370|102 |F|94423113
300345.SZ|20200707|094425340|2020-07-07 09:44:25|7.76|400.00|S|SZSE|094425462|2012|6309432|866930|6309431|102 |F|94424813
300345.SZ|20200707|094426940|2020-07-07 09:44:26|7.77|1000.00|B|SZSE|094427108|2012|6319350|6319349|6284370|102 |F|94426430
300345.SZ|20200707|094430880|2020-07-07 09:44:30|7.76|1000.00|S|SZSE|094431151|2012|6343931|866930|6343930|102 |F|94430353
300345.SZ|20200707|094431250|2020-07-07 09:44:31|7.76|1000.00|S|SZSE|094431391|2012|6346681|866930|6346680|102 |F|94430724
300345.SZ|20200707|094431560|2020-07-07 09:44:31|7.76|200.00|S|SZSE|094431626|2012|6348949|866930|6348948|102 |F|94431031
300345.SZ|20200707|094433790|2020-07-07 09:44:33|7.76|2100.00|S|SZSE|094433936|2012|6362684|866930|6362683|102 |F|94433264
300345.SZ|20200707|094433790|2020-07-07 09:44:33|7.76|5900.00|S|SZSE|094433936|2012|6362685|3495114|6362683|102 |F|94433264
300345.SZ|20200707|094434600|2020-07-07 09:44:34|7.76|2000.00|S|SZSE|094435489|2012|6368218|3495114|6368217|102 |F|94434080
300345.SZ|20200707|094435230|2020-07-07 09:44:35|7.76|1600.00|S|SZSE|094436027|2012|6372055|3495114|6372054|102 |F|94434704
300345.SZ|20200707|094435450|2020-07-07 09:44:35|7.76|3000.00|S|SZSE|094436168|2012|6373325|3495114|6373324|102 |F|94434915
300345.SZ|20200707|094435920|2020-07-07 09:44:35|7.76|10000.00|S|SZSE|094436431|2012|6376159|3495114|6376158|102 |F|94435390
300345.SZ|20200707|094436440|2020-07-07 09:44:36|7.76|3200.00|S|SZSE|094436664|2012|6379269|3495114|6379268|102 |F|94435907
300345.SZ|20200707|094436440|2020-07-07 09:44:36|7.76|600.00|S|SZSE|094436664|2012|6379270|3552395|6379268|102 |F|94435907
300345.SZ|20200707|094436440|2020-07-07 09:44:36|7.76|200.00|S|SZSE|094436664|2012|6379271|3922839|6379268|102 |F|94435907
300345.SZ|20200707|094437780|2020-07-07 09:44:37|7.76|200.00|S|SZSE|094438073|2012|6387912|3922839|6387911|102 |F|94437251
300345.SZ|20200707|094440630|2020-07-07 09:44:40|7.76|100.00|S|SZSE|094441188|2012|6405291|3922839|6405290|102 |F|94440127
300345.SZ|20200707|094440630|2020-07-07 09:44:40|7.76|2900.00|S|SZSE|094441188|2012|6405292|3983896|6405290|102 |F|94440127
300345.SZ|20200707|094440680|2020-07-07 09:44:40|7.76|700.00|S|SZSE|094441237|2012|6405572|3983896|6405571|102 |F|94440154
300345.SZ|20200707|094440680|2020-07-07 09:44:40|7.76|300.00|S|SZSE|094441237|2012|6405573|5875431|6405571|102 |F|94440154
300345.SZ|20200707|094440680|2020-07-07 09:44:40|7.76|1000.00|S|SZSE|094441237|2012|6405574|6027941|6405571|102 |F|94440154
300345.SZ|20200707|094442830|2020-07-07 09:44:42|7.76|600.00|S|SZSE|094443166|2012|6418585|6027941|6418584|102 |F|94442299
300345.SZ|20200707|094442830|2020-07-07 09:44:42|7.76|800.00|S|SZSE|094443166|2012|6418586|6349709|6418584|102 |F|94442299
300345.SZ|20200707|094442830|2020-07-07 09:44:42|7.76|3000.00|S|SZSE|094443166|2012|6418587|6373353|6418584|102 |F|94442299
300345.SZ|20200707|094443200|2020-07-07 09:44:43|7.76|2300.00|B|SZSE|094443477|2012|6421237|6421236|6418584|102 |F|94442665
300345.SZ|20200707|094445780|2020-07-07 09:44:45|7.76|100.00|B|SZSE|094445908|2012|6436120|6436119|6418584|102 |F|94445277
300345.SZ|20200707|094449720|2020-07-07 09:44:49|7.75|400.00|S|SZSE|094450216|2012|6460082|573467|6460081|102 |F|94449185
300345.SZ|20200707|094449720|2020-07-07 09:44:49|7.75|1000.00|S|SZSE|094450216|2012|6460083|966055|6460081|102 |F|94449185
300345.SZ|20200707|094449740|2020-07-07 09:44:49|7.76|500.00|B|SZSE|094450217|2012|6460187|6460186|6418584|102 |F|94449203
300345.SZ|20200707|094450300|2020-07-07 09:44:50|7.76|2000.00|B|SZSE|094450598|2012|6463450|6463449|6418584|102 |F|94449766
300345.SZ|20200707|094452290|2020-07-07 09:44:52|7.75|5000.00|S|SZSE|094452433|2012|6474541|966055|6474540|102 |F|94451759
300345.SZ|20200707|094452970|2020-07-07 09:44:52|7.76|5000.00|B|SZSE|094453717|2012|6478503|6478502|6418584|102 |F|94452434
300345.SZ|20200707|094453280|2020-07-07 09:44:53|7.76|8900.00|B|SZSE|094453953|2012|6480150|6480149|6418584|102 |F|94452745
300345.SZ|20200707|094453280|2020-07-07 09:44:53|7.76|3800.00|B|SZSE|094453953|2012|6480151|6480149|6432301|102 |F|94452745
300345.SZ|20200707|094453540|2020-07-07 09:44:53|7.75|5500.00|S|SZSE|094454095|2012|6481563|966055|6481562|102 |F|94453011
300345.SZ|20200707|094453580|2020-07-07 09:44:53|7.75|3000.00|S|SZSE|094454138|2012|6481777|966055|6481776|102 |F|94453045
300345.SZ|20200707|094454660|2020-07-07 09:44:54|7.76|1200.00|B|SZSE|094454890|2012|6487970|6487969|6432301|102 |F|94454125
300345.SZ|20200707|094454660|2020-07-07 09:44:54|7.76|800.00|B|SZSE|094454890|2012|6487971|6487969|6442077|102 |F|94454125
300345.SZ|20200707|094454660|2020-07-07 09:44:54|7.76|1000.00|B|SZSE|094454890|2012|6487972|6487969|6461262|102 |F|94454125
300345.SZ|20200707|094454660|2020-07-07 09:44:54|7.76|900.00|B|SZSE|094454890|2012|6487973|6487969|6463032|102 |F|94454125
300345.SZ|20200707|094454660|2020-07-07 09:44:54|7.76|6100.00|B|SZSE|094454890|2012|6487974|6487969|6464815|102 |F|94454125
300345.SZ|20200707|094456360|2020-07-07 09:44:56|7.76|2000.00|B|SZSE|094456458|2012|6499265|6499264|6464815|102 |F|94455826
300345.SZ|20200707|094457290|2020-07-07 09:44:57|7.75|1100.00|S|SZSE|094457443|2012|6504706|966055|6504705|102 |F|94456756
300345.SZ|20200707|094457880|2020-07-07 09:44:57|7.75|5000.00|S|SZSE|094458001|2012|6508658|966055|6508657|102 |F|94457352
300345.SZ|20200707|094458070|2020-07-07 09:44:58|7.75|1000.00|S|SZSE|094458234|2012|6510032|966055|6510031|102 |F|94457536
300345.SZ|20200707|094502140|2020-07-07 09:45:02|7.75|8400.00|S|SZSE|094502278|2012|6535718|966055|6535717|102 |F|94501613
300345.SZ|20200707|094502140|2020-07-07 09:45:02|7.75|2000.00|S|SZSE|094502278|2012|6535719|3665821|6535717|102 |F|94501613
300345.SZ|20200707|094502140|2020-07-07 09:45:02|7.75|2400.00|S|SZSE|094502278|2012|6535720|3872755|6535717|102 |F|94501614
300345.SZ|20200707|094502140|2020-07-07 09:45:02|7.75|6600.00|S|SZSE|094502278|2012|6535721|4352617|6535717|102 |F|94501614
300345.SZ|20200707|094502140|2020-07-07 09:45:02|7.75|3500.00|S|SZSE|094502278|2012|6535722|6338286|6535717|102 |F|94501614
300345.SZ|20200707|094502140|2020-07-07 09:45:02|7.75|1000.00|S|SZSE|094502278|2012|6535723|6343813|6535717|102 |F|94501614
300345.SZ|20200707|094502140|2020-07-07 09:45:02|7.75|3000.00|S|SZSE|094502278|2012|6535724|6423581|6535717|102 |F|94501614
300345.SZ|20200707|094502140|2020-07-07 09:45:02|7.75|2200.00|S|SZSE|094502278|2012|6535725|6480719|6535717|102 |F|94501614
300345.SZ|20200707|094502140|2020-07-07 09:45:02|7.75|2900.00|S|SZSE|094502278|2012|6535726|6513053|6535717|102 |F|94501614
300345.SZ|20200707|094503440|2020-07-07 09:45:03|7.74|800.00|S|SZSE|094503671|2012|6543617|3456915|6543616|102 |F|94502904
300345.SZ|20200707|094503510|2020-07-07 09:45:03|7.74|2500.00|B|SZSE|094503764|2012|6544073|6544072|6543616|102 |F|94502976
300345.SZ|20200707|094503510|2020-07-07 09:45:03|7.74|1600.00|B|SZSE|094503764|2012|6544074|6544072|6543715|102 |F|94502976
300345.SZ|20200707|094503510|2020-07-07 09:45:03|7.74|900.00|B|SZSE|094503764|2012|6544075|6544072|6543744|102 |F|94502976
300345.SZ|20200707|094503550|2020-07-07 09:45:03|7.73|200.00|S|SZSE|094503811|2012|6544345|2834632|6544344|102 |F|94503023
300345.SZ|20200707|094503690|2020-07-07 09:45:03|7.73|300.00|S|SZSE|094503996|2012|6545398|2834632|6545397|102 |F|94503157
300345.SZ|20200707|094503690|2020-07-07 09:45:03|7.73|900.00|S|SZSE|094503996|2012|6545399|3707678|6545397|102 |F|94503157
300345.SZ|20200707|094503690|2020-07-07 09:45:03|7.73|3000.00|S|SZSE|094503996|2012|6545400|6257570|6545397|102 |F|94503157
300345.SZ|20200707|094503690|2020-07-07 09:45:03|7.73|600.00|S|SZSE|094503996|2012|6545401|6285426|6545397|102 |F|94503157
300345.SZ|20200707|094503950|2020-07-07 09:45:03|7.72|1000.00|S|SZSE|094504296|2012|6547460|253037|6547459|102 |F|94503421
300345.SZ|20200707|094503950|2020-07-07 09:45:03|7.72|5000.00|S|SZSE|094504296|2012|6547461|640456|6547459|102 |F|94503421
300345.SZ|20200707|094503950|2020-07-07 09:45:03|7.72|3000.00|S|SZSE|094504296|2012|6547462|690098|6547459|102 |F|94503421
300345.SZ|20200707|094503950|2020-07-07 09:45:03|7.72|700.00|S|SZSE|094504296|2012|6547463|4241349|6547459|102 |F|94503421
300345.SZ|20200707|094504170|2020-07-07 09:45:04|7.71|1000.00|S|SZSE|094504769|2012|6549171|3784290|6549170|102 |F|94503641
300345.SZ|20200707|094504170|2020-07-07 09:45:04|7.71|1000.00|S|SZSE|094504769|2012|6549172|3832143|6549170|102 |F|94503641
300345.SZ|20200707|094504170|2020-07-07 09:45:04|7.71|600.00|S|SZSE|094504770|2012|6549173|5850967|6549170|102 |F|94503641
300345.SZ|20200707|094504170|2020-07-07 09:45:04|7.71|3300.00|S|SZSE|094504770|2012|6549174|6192644|6549170|102 |F|94503641
300345.SZ|20200707|094506890|2020-07-07 09:45:06|7.72|2000.00|B|SZSE|094507004|2012|6566036|6566035|6547459|102 |F|94506361
300345.SZ|20200707|094513050|2020-07-07 09:45:13|7.71|1700.00|S|SZSE|094513214|2012|6606338|6192644|6606337|102 |F|94512517
300345.SZ|20200707|094513050|2020-07-07 09:45:13|7.71|1100.00|S|SZSE|094513214|2012|6606339|6194333|6606337|102 |F|94512517
300345.SZ|20200707|094513050|2020-07-07 09:45:13|7.71|100.00|S|SZSE|094513214|2012|6606340|6362249|6606337|102 |F|94512517
300345.SZ|20200707|094513070|2020-07-07 09:45:13|7.71|1500.00|S|SZSE|094513235|2012|6606521|6362249|6606520|102 |F|94512541
300345.SZ|20200707|094513660|2020-07-07 09:45:13|7.72|1000.00|B|SZSE|094513899|2012|6611124|6611123|6547459|102 |F|94513129
300345.SZ|20200707|094513980|2020-07-07 09:45:13|7.71|500.00|S|SZSE|094514106|2012|6613107|6380387|6613106|102 |F|94513451
300345.SZ|20200707|094513980|2020-07-07 09:45:13|7.70|900.00|S|SZSE|094514106|2012|6613108|36463|6613106|102 |F|94513451
300345.SZ|20200707|094514040|2020-07-07 09:45:14|7.70|1100.00|S|SZSE|094514114|2012|6613432|36463|6613431|102 |F|94513507
300345.SZ|20200707|094514040|2020-07-07 09:45:14|7.70|1300.00|S|SZSE|094514114|2012|6613433|39149|6613431|102 |F|94513507
300345.SZ|20200707|094514040|2020-07-07 09:45:14|7.70|1000.00|S|SZSE|094514114|2012|6613434|293281|6613431|102 |F|94513507
300345.SZ|20200707|094514040|2020-07-07 09:45:14|7.70|100.00|S|SZSE|094514114|2012|6613435|295080|6613431|102 |F|94513507
300345.SZ|20200707|094514900|2020-07-07 09:45:14|7.72|1800.00|B|SZSE|094514997|2012|6618311|6618310|6547459|102 |F|94514371
300345.SZ|20200707|094514990|2020-07-07 09:45:14|7.72|600.00|B|SZSE|094515092|2012|6618772|6618771|6547459|102 |F|94514462
300345.SZ|20200707|094515150|2020-07-07 09:45:15|7.72|300.00|S|SZSE|094515280|2012|6619684|6618771|6619683|102 |F|94514631
300345.SZ|20200707|094515360|2020-07-07 09:45:15|7.74|2400.00|B|SZSE|094515458|2012|6620808|6620807|6543744|102 |F|94514830
300345.SZ|20200707|094515360|2020-07-07 09:45:15|7.75|7600.00|B|SZSE|094515458|2012|6620809|6620807|6535717|102 |F|94514830
300345.SZ|20200707|094517570|2020-07-07 09:45:17|7.72|1000.00|S|SZSE|094517771|2012|6635303|6618771|6635302|102 |F|94517038
300345.SZ|20200707|094518790|2020-07-07 09:45:18|7.72|100.00|S|SZSE|094518962|2012|6642811|6618771|6642810|102 |F|94518263
300345.SZ|20200707|094518790|2020-07-07 09:45:18|7.72|200.00|S|SZSE|094518962|2012|6642812|6628329|6642810|102 |F|94518263
300345.SZ|20200707|094518790|2020-07-07 09:45:18|7.71|2500.00|S|SZSE|094518962|2012|6642813|6613893|6642810|102 |F|94518263
300345.SZ|20200707|094518790|2020-07-07 09:45:18|7.71|3800.00|S|SZSE|094518962|2012|6642814|6615737|6642810|102 |F|94518263
300345.SZ|20200707|094522350|2020-07-07 09:45:22|7.73|100.00|B|SZSE|094522550|2012|6665713|6665712|6665337|102 |F|94521820
300345.SZ|20200707|094522850|2020-07-07 09:45:22|7.73|100.00|S|SZSE|094522965|2012|6668698|6665714|6668697|102 |F|94522322
300345.SZ|20200707|094522850|2020-07-07 09:45:22|7.73|100.00|S|SZSE|094522965|2012|6668699|6665742|6668697|102 |F|94522322
300345.SZ|20200707|094522850|2020-07-07 09:45:22|7.73|100.00|S|SZSE|094522965|2012|6668700|6666313|6668697|102 |F|94522322
300345.SZ|20200707|094522850|2020-07-07 09:45:22|7.72|2200.00|S|SZSE|094522965|2012|6668701|6659380|6668697|102 |F|94522322
300345.SZ|20200707|094525470|2020-07-07 09:45:25|7.72|1100.00|S|SZSE|094525580|2012|6684413|6659380|6684412|102 |F|94524935
300345.SZ|20200707|094525470|2020-07-07 09:45:25|7.72|1800.00|S|SZSE|094525580|2012|6684414|6659381|6684412|102 |F|94524935
300345.SZ|20200707|094525620|2020-07-07 09:45:25|7.72|3200.00|S|SZSE|094526012|2012|6685572|6659392|6685571|102 |F|94525093
300345.SZ|20200707|094525620|2020-07-07 09:45:25|7.72|2100.00|S|SZSE|094526012|2012|6685573|6659581|6685571|102 |F|94525093
300345.SZ|20200707|094525620|2020-07-07 09:45:25|7.72|1000.00|S|SZSE|094526012|2012|6685574|6669131|6685571|102 |F|94525093
300345.SZ|20200707|094525620|2020-07-07 09:45:25|7.72|600.00|S|SZSE|094526012|2012|6685575|6671497|6685571|102 |F|94525093
300345.SZ|20200707|094526310|2020-07-07 09:45:26|7.72|600.00|S|SZSE|094526628|2012|6689297|6671497|6689296|102 |F|94525781
300345.SZ|20200707|094526310|2020-07-07 09:45:26|7.72|400.00|S|SZSE|094526628|2012|6689298|6686314|6689296|102 |F|94525781
300345.SZ|20200707|094526310|2020-07-07 09:45:26|7.71|1000.00|S|SZSE|094526628|2012|6689299|6615737|6689296|102 |F|94525781
300345.SZ|20200707|094526340|2020-07-07 09:45:26|7.73|100.00|B|SZSE|094526631|2012|6689457|6689456|6683314|102 |F|94525807
300345.SZ|20200707|094530660|2020-07-07 09:45:30|7.73|100.00|S|SZSE|094530809|2012|6716643|6689602|6716642|102 |F|94530132
300345.SZ|20200707|094530660|2020-07-07 09:45:30|7.73|100.00|S|SZSE|094530810|2012|6716644|6689641|6716642|102 |F|94530132
300345.SZ|20200707|094530660|2020-07-07 09:45:30|7.73|100.00|S|SZSE|094530810|2012|6716645|6702955|6716642|102 |F|94530132
300345.SZ|20200707|094530660|2020-07-07 09:45:30|7.73|100.00|S|SZSE|094530810|2012|6716646|6714253|6716642|102 |F|94530132
300345.SZ|20200707|094530660|2020-07-07 09:45:30|7.72|2100.00|S|SZSE|094530810|2012|6716647|6689598|6716642|102 |F|94530132
300345.SZ|20200707|094530660|2020-07-07 09:45:30|7.72|600.00|S|SZSE|094530810|2012|6716648|6689661|6716642|102 |F|94530132
300345.SZ|20200707|094530660|2020-07-07 09:45:30|7.72|3200.00|S|SZSE|094530810|2012|6716649|6699149|6716642|102 |F|94530132
300345.SZ|20200707|094531090|2020-07-07 09:45:31|7.72|500.00|S|SZSE|094531387|2012|6719966|6699149|6719965|102 |F|94530555
300345.SZ|20200707|094531530|2020-07-07 09:45:31|7.72|5000.00|S|SZSE|094531916|2012|6723258|6699149|6723257|102 |F|94530999
300345.SZ|20200707|094532820|2020-07-07 09:45:32|7.72|1300.00|S|SZSE|094532883|2012|6730782|6699149|6730781|102 |F|94532292
300345.SZ|20200707|094534320|2020-07-07 09:45:34|7.73|300.00|B|SZSE|094534850|2012|6740413|6740412|6720782|102 |F|94533794
300345.SZ|20200707|094534560|2020-07-07 09:45:34|7.73|4300.00|B|SZSE|094535038|2012|6741890|6741889|6720782|102 |F|94534028
300345.SZ|20200707|094534610|2020-07-07 09:45:34|7.73|6500.00|B|SZSE|094535071|2012|6742217|6742216|6720782|102 |F|94534077
300345.SZ|20200707|094535050|2020-07-07 09:45:35|7.73|4800.00|B|SZSE|094535284|2012|6744582|6744581|6720782|102 |F|94534528
300345.SZ|20200707|094535050|2020-07-07 09:45:35|7.73|2300.00|B|SZSE|094535284|2012|6744604|6744603|6720782|102 |F|94534528
300345.SZ|20200707|094535070|2020-07-07 09:45:35|7.73|1900.00|B|SZSE|094535305|2012|6744731|6744730|6720782|102 |F|94534537
300345.SZ|20200707|094536270|2020-07-07 09:45:36|7.73|2500.00|B|SZSE|094536440|2012|6751258|6751257|6720782|102 |F|94535736
300345.SZ|20200707|094536300|2020-07-07 09:45:36|7.73|2000.00|B|SZSE|094536451|2012|6751441|6751440|6720782|102 |F|94535766
300345.SZ|20200707|094536300|2020-07-07 09:45:36|7.73|800.00|B|SZSE|094536451|2012|6751452|6751451|6720782|102 |F|94535768
300345.SZ|20200707|094536300|2020-07-07 09:45:36|7.73|700.00|B|SZSE|094536451|2012|6751453|6751451|6739893|102 |F|94535768
300345.SZ|20200707|094536300|2020-07-07 09:45:36|7.73|1000.00|B|SZSE|094536451|2012|6751456|6751455|6739893|102 |F|94535768
300345.SZ|20200707|094536450|2020-07-07 09:45:36|7.73|3300.00|B|SZSE|094536593|2012|6752305|6752304|6739893|102 |F|94535933
300345.SZ|20200707|094538810|2020-07-07 09:45:38|7.73|2100.00|S|SZSE|094538912|2012|6767229|6759081|6767228|102 |F|94538275
300345.SZ|20200707|094538810|2020-07-07 09:45:38|7.73|600.00|S|SZSE|094538912|2012|6767230|6759230|6767228|102 |F|94538275
300345.SZ|20200707|094538810|2020-07-07 09:45:38|7.73|2300.00|S|SZSE|094538912|2012|6767231|6759345|6767228|102 |F|94538275
300345.SZ|20200707|094538830|2020-07-07 09:45:38|7.73|900.00|B|SZSE|094538936|2012|6767377|6767376|6767228|102 |F|94538295
300345.SZ|20200707|094539130|2020-07-07 09:45:39|7.73|3600.00|B|SZSE|094539215|2012|6768829|6768828|6767228|102 |F|94538627
300345.SZ|20200707|094539190|2020-07-07 09:45:39|7.73|100.00|B|SZSE|094539304|2012|6769101|6769100|6767228|102 |F|94538654
300345.SZ|20200707|094539190|2020-07-07 09:45:39|7.73|300.00|B|SZSE|094539304|2012|6769109|6769108|6767228|102 |F|94538655
300345.SZ|20200707|094539190|2020-07-07 09:45:39|7.73|100.00|B|SZSE|094539304|2012|6769120|6769119|6767228|102 |F|94538656
300345.SZ|20200707|094539190|2020-07-07 09:45:39|7.73|800.00|B|SZSE|094539304|2012|6769131|6769130|6767228|102 |F|94538657
300345.SZ|20200707|094539190|2020-07-07 09:45:39|7.73|100.00|B|SZSE|094539304|2012|6769136|6769135|6767228|102 |F|94538658
300345.SZ|20200707|094539190|2020-07-07 09:45:39|7.73|100.00|B|SZSE|094539305|2012|6769147|6769146|6767228|102 |F|94538659
300345.SZ|20200707|094540380|2020-07-07 09:45:40|7.73|500.00|S|SZSE|094540672|2012|6776337|6769146|6776336|102 |F|94539851
300345.SZ|20200707|094540380|2020-07-07 09:45:40|7.73|100.00|S|SZSE|094540672|2012|6776338|6769220|6776336|102 |F|94539851
300345.SZ|20200707|094540380|2020-07-07 09:45:40|7.73|300.00|S|SZSE|094540672|2012|6776339|6769221|6776336|102 |F|94539851
300345.SZ|20200707|094540380|2020-07-07 09:45:40|7.73|300.00|S|SZSE|094540672|2012|6776340|6769223|6776336|102 |F|94539851
300345.SZ|20200707|094540380|2020-07-07 09:45:40|7.73|300.00|S|SZSE|094540672|2012|6776341|6769454|6776336|102 |F|94539852
300345.SZ|20200707|094540380|2020-07-07 09:45:40|7.73|600.00|S|SZSE|094540672|2012|6776342|6770476|6776336|102 |F|94539852
300345.SZ|20200707|094540380|2020-07-07 09:45:40|7.73|900.00|S|SZSE|094540672|2012|6776343|6770752|6776336|102 |F|94539852
300345.SZ|20200707|094540380|2020-07-07 09:45:40|7.73|1800.00|S|SZSE|094540672|2012|6776344|6774475|6776336|102 |F|94539852
300345.SZ|20200707|094540380|2020-07-07 09:45:40|7.72|2000.00|S|SZSE|094540672|2012|6776345|6729936|6776336|102 |F|94539852
300345.SZ|20200707|094540380|2020-07-07 09:45:40|7.72|2000.00|S|SZSE|094540672|2012|6776346|6732262|6776336|102 |F|94539852
300345.SZ|20200707|094540520|2020-07-07 09:45:40|7.72|500.00|S|SZSE|094540754|2012|6777192|6732262|6777191|102 |F|94539984
300345.SZ|20200707|094540700|2020-07-07 09:45:40|7.72|7500.00|S|SZSE|094540859|2012|6778239|6732262|6778238|102 |F|94540172
300345.SZ|20200707|094540700|2020-07-07 09:45:40|7.72|300.00|S|SZSE|094540859|2012|6778240|6733637|6778238|102 |F|94540172
300345.SZ|20200707|094540700|2020-07-07 09:45:40|7.72|9900.00|S|SZSE|094540859|2012|6778241|6740476|6778238|102 |F|94540172
300345.SZ|20200707|094540740|2020-07-07 09:45:40|7.72|100.00|S|SZSE|094540867|2012|6778471|6740476|6778470|102 |F|94540210
300345.SZ|20200707|094540740|2020-07-07 09:45:40|7.72|300.00|S|SZSE|094540867|2012|6778472|6767583|6778470|102 |F|94540210
300345.SZ|20200707|094541850|2020-07-07 09:45:41|7.72|500.00|B|SZSE|094541914|2012|6784476|6784475|6778470|102 |F|94541321
300345.SZ|20200707|094542080|2020-07-07 09:45:42|7.72|400.00|B|SZSE|094542179|2012|6785580|6785579|6778470|102 |F|94541560
300345.SZ|20200707|094542080|2020-07-07 09:45:42|7.73|600.00|B|SZSE|094542179|2012|6785581|6785579|6782326|102 |F|94541560
300345.SZ|20200707|094542340|2020-07-07 09:45:42|7.73|900.00|B|SZSE|094542548|2012|6786977|6786976|6782326|102 |F|94541806
300345.SZ|20200707|094542340|2020-07-07 09:45:42|7.73|4000.00|B|SZSE|094542548|2012|6786978|6786976|6784253|102 |F|94541806
300345.SZ|20200707|094542340|2020-07-07 09:45:42|7.73|1000.00|B|SZSE|094542548|2012|6786979|6786976|6785497|102 |F|94541806
300345.SZ|20200707|094546930|2020-07-07 09:45:46|7.73|4100.00|S|SZSE|094547218|2012|6815118|6786976|6815117|102 |F|94546402
300345.SZ|20200707|094546930|2020-07-07 09:45:46|7.73|1500.00|S|SZSE|094547218|2012|6815119|6795962|6815117|102 |F|94546402
300345.SZ|20200707|094546930|2020-07-07 09:45:46|7.72|100.00|S|SZSE|094547218|2012|6815120|6786053|6815117|102 |F|94546402
300345.SZ|20200707|094546930|2020-07-07 09:45:46|7.72|900.00|S|SZSE|094547218|2012|6815121|6800453|6815117|102 |F|94546402
300345.SZ|20200707|094547960|2020-07-07 09:45:47|7.74|100.00|B|SZSE|094548061|2012|6820332|6820331|6815137|102 |F|94547425
300345.SZ|20200707|094549520|2020-07-07 09:45:49|7.75|1000.00|B|SZSE|094549847|2012|6830230|6830229|6535717|102 |F|94548992
300345.SZ|20200707|094550370|2020-07-07 09:45:50|7.73|200.00|S|SZSE|094550675|2012|6834771|6820329|6834770|102 |F|94549838
300345.SZ|20200707|094550370|2020-07-07 09:45:50|7.73|500.00|S|SZSE|094550675|2012|6834772|6820330|6834770|102 |F|94549838
300345.SZ|20200707|094550370|2020-07-07 09:45:50|7.73|300.00|S|SZSE|094550675|2012|6834773|6820348|6834770|102 |F|94549838
300345.SZ|20200707|094551100|2020-07-07 09:45:51|7.73|1200.00|S|SZSE|094551188|2012|6838319|6820348|6838318|102 |F|94550581
300345.SZ|20200707|094551100|2020-07-07 09:45:51|7.73|1700.00|S|SZSE|094551188|2012|6838320|6820351|6838318|102 |F|94550581
