[1]SeCode|[2]TradingDate|[3]TradingTime|[4]TradingDateTime|[5]Price|[6]Volume|[7]BuySellDirection|[8]Exg|[9]LocalTime|[10]RecId|[11]TradeChannel|[12]TradeAmount|[13]BuyRecID|[14]SellRecID|[15]GTALocalTime|[16]PacketTimeStamp
600138.SH|20200707|094209370|2020-07-07 09:42:09|11.03|1300|B|SSE|095025207|1050301|3|14339.00|1737004|1732542|95024309|20200707095024000
600138.SH|20200707|094210080|2020-07-07 09:42:10|11.02|600|S|SSE|095026278|1051159|3|6612.00|1431766|1738244|95025325|20200707095025000
600138.SH|20200707|094210080|2020-07-07 09:42:10|11.02|400|S|SSE|095026278|1051160|3|4408.00|1436840|1738244|95025325|20200707095025000
600138.SH|20200707|094210590|2020-07-07 09:42:10|11.03|600|B|SSE|095027292|1051905|3|6618.00|1739207|1732542|95026339|20200707095026000
600138.SH|20200707|094210690|2020-07-07 09:42:10|11.02|2000|S|SSE|095027302|1052051|3|22040.00|1436840|1739428|95026339|20200707095026000
600138.SH|20200707|094210690|2020-07-07 09:42:10|11.02|4400|S|SSE|095027302|1052052|3|48488.00|1437497|1739428|95026339|20200707095026000
600138.SH|20200707|094210690|2020-07-07 09:42:10|11.02|900|S|SSE|095027302|1052053|3|9918.00|1440129|1739428|95026339|20200707095026000
600138.SH|20200707|094210690|2020-07-07 09:42:10|11.02|2000|S|SSE|095027302|1052054|3|22040.00|1441459|1739428|95026339|20200707095026000
600138.SH|20200707|094210690|2020-07-07 09:42:10|11.02|500|S|SSE|095027302|1052055|3|5510.00|1449725|1739428|95026339|20200707095026000
600138.SH|20200707|094210690|2020-07-07 09:42:10|11.02|1200|S|SSE|095027302|1052056|3|13224.00|1450707|1739428|95026339|20200707095026000
600138.SH|20200707|094210690|2020-07-07 09:42:10|11.02|500|S|SSE|095027302|1052057|3|5510.00|1452808|1739428|95026339|20200707095026000
600138.SH|20200707|094210690|2020-07-07 09:42:10|11.02|20000|S|SSE|095027302|1052058|3|220400.00|1454112|1739428|95026339|20200707095026000
600138.SH|20200707|094210690|2020-07-07 09:42:10|11.02|1500|S|SSE|095027302|1052059|3|16530.00|1455506|1739428|95026339|20200707095026000
600138.SH|20200707|094210690|2020-07-07 09:42:10|11.02|1000|S|SSE|095027302|1052060|3|11020.00|1489719|1739428|95026339|20200707095026000
600138.SH|20200707|094210690|2020-07-07 09:42:10|11.02|100|S|SSE|095027302|1052061|3|1102.00|1505978|1739428|95026339|20200707095026000
600138.SH|20200707|094210690|2020-07-07 09:42:10|11.02|15900|S|SSE|095027302|1052062|3|175218.00|1527854|1739428|95026339|20200707095026000
600138.SH|20200707|094211090|2020-07-07 09:42:11|11.02|4100|S|SSE|095028219|1052558|3|45182.00|1527854|1740135|95027306|20200707095027000
600138.SH|20200707|094211090|2020-07-07 09:42:11|11.02|500|S|SSE|095028219|1052559|3|5510.00|1704506|1740135|95027306|20200707095027000
600138.SH|20200707|094211090|2020-07-07 09:42:11|11.02|2900|S|SSE|095028219|1052560|3|31958.00|1728781|1740135|95027306|20200707095027000
600138.SH|20200707|094211090|2020-07-07 09:42:11|11.02|100|S|SSE|095028219|1052561|3|1102.00|1731515|1740135|95027306|20200707095027000
600138.SH|20200707|094211090|2020-07-07 09:42:11|11.01|3600|S|SSE|095028219|1052562|3|39636.00|1324417|1740135|95027306|20200707095027000
600138.SH|20200707|094211090|2020-07-07 09:42:11|11.01|600|S|SSE|095028219|1052563|3|6606.00|1332399|1740135|95027306|20200707095027000
600138.SH|20200707|094211090|2020-07-07 09:42:11|11.01|200|S|SSE|095028219|1052564|3|2202.00|1341784|1740135|95027306|20200707095027000
600138.SH|20200707|094211090|2020-07-07 09:42:11|11.01|300|S|SSE|095028219|1052565|3|3303.00|1363130|1740135|95027306|20200707095027000
600138.SH|20200707|094211090|2020-07-07 09:42:11|11.01|5000|S|SSE|095028219|1052566|3|55050.00|1419165|1740135|95027306|20200707095027000
600138.SH|20200707|094211090|2020-07-07 09:42:11|11.01|6300|S|SSE|095028219|1052567|3|69363.00|1428345|1740135|95027306|20200707095027000
600138.SH|20200707|094211360|2020-07-07 09:42:11|11.02|1400|B|SSE|095029073|1052953|3|15428.00|1740659|1740221|95028276|20200707095028000
600138.SH|20200707|094211550|2020-07-07 09:42:11|11.01|300|S|SSE|095029167|1053146|3|3303.00|1428345|1740953|95028297|20200707095028000
600138.SH|20200707|094211620|2020-07-07 09:42:11|11.02|1000|B|SSE|095029173|1053283|3|11020.00|1741106|1740221|95028301|20200707095028000
600138.SH|20200707|094211690|2020-07-07 09:42:11|11.02|100|B|SSE|095029176|1053358|3|1102.00|1741234|1740221|95028301|20200707095028000
600138.SH|20200707|094212060|2020-07-07 09:42:12|11.02|700|B|SSE|095030221|1054108|3|7714.00|1742062|1740221|95029321|20200707095029000
600138.SH|20200707|094212230|2020-07-07 09:42:12|11.02|3600|B|SSE|095030247|1054465|3|39672.00|1742397|1740221|95029326|20200707095029000
600138.SH|20200707|094212410|2020-07-07 09:42:12|11.02|700|S|SSE|095030400|1054807|3|7714.00|1742397|1742818|95029349|20200707095029000
600138.SH|20200707|094212660|2020-07-07 09:42:12|11.02|600|B|SSE|095031178|1055133|3|6612.00|1743310|1742818|95030297|20200707095030000
600138.SH|20200707|094213730|2020-07-07 09:42:13|11.02|1700|B|SSE|095033142|1056836|3|18734.00|1745337|1742818|95032303|20200707095032000
600138.SH|20200707|094214240|2020-07-07 09:42:14|11.02|1200|B|SSE|095033310|1057540|3|13224.00|1746208|1742818|95032338|20200707095032000
600138.SH|20200707|094214790|2020-07-07 09:42:14|11.02|700|B|SSE|095034310|1058117|3|7714.00|1747243|1742818|95033323|20200707095033000
600138.SH|20200707|094214900|2020-07-07 09:42:14|11.02|100|B|SSE|095034327|1058270|3|1102.00|1747423|1742818|95033323|20200707095033000
600138.SH|20200707|094215400|2020-07-07 09:42:15|11.01|2400|S|SSE|095035525|1058841|3|26424.00|1428345|1748310|95034310|20200707095034000
600138.SH|20200707|094215470|2020-07-07 09:42:15|11.02|40400|B|SSE|095035654|1058966|3|445208.00|1748497|1742818|95034324|20200707095034000
600138.SH|20200707|094215680|2020-07-07 09:42:15|11.02|1600|B|SSE|095035660|1059140|3|17632.00|1748806|1742818|95034329|20200707095034000
600138.SH|20200707|094216230|2020-07-07 09:42:16|11.02|300|B|SSE|095036365|1059963|3|3306.00|1749842|1742818|95035373|20200707095035000
600138.SH|20200707|094216350|2020-07-07 09:42:16|11.02|10100|B|SSE|095037078|1060150|3|111302.00|1750107|1742818|95036275|20200707095036000
600138.SH|20200707|094216450|2020-07-07 09:42:16|11.01|1000|S|SSE|095037084|1060291|3|11010.00|1428345|1750342|95036275|20200707095036000
600138.SH|20200707|094216450|2020-07-07 09:42:16|11.01|500|S|SSE|095037084|1060292|3|5505.00|1429222|1750342|95036275|20200707095036000
600138.SH|20200707|094216450|2020-07-07 09:42:16|11.01|500|S|SSE|095037084|1060293|3|5505.00|1437641|1750342|95036275|20200707095036000
600138.SH|20200707|094216450|2020-07-07 09:42:16|11.01|300|S|SSE|095037084|1060294|3|3303.00|1448417|1750342|95036275|20200707095036000
600138.SH|20200707|094216950|2020-07-07 09:42:16|11.01|200|S|SSE|095037311|1060936|3|2202.00|1448417|1751326|95036325|20200707095036000
600138.SH|20200707|094217420|2020-07-07 09:42:17|11.01|200|S|SSE|095038242|1061547|3|2202.00|1460353|1752213|95037308|20200707095037000
600138.SH|20200707|094217420|2020-07-07 09:42:17|11.01|1800|S|SSE|095038242|1061548|3|19818.00|1466547|1752213|95037308|20200707095037000
600138.SH|20200707|094218260|2020-07-07 09:42:18|11.02|126200|B|SSE|095040154|1062723|3|1390724.00|1753711|1742818|95039286|20200707095039000
600138.SH|20200707|094218260|2020-07-07 09:42:18|11.02|200|B|SSE|095040154|1062724|3|2204.00|1753711|1742861|95039286|20200707095039000
600138.SH|20200707|094218260|2020-07-07 09:42:18|11.02|6000|B|SSE|095040154|1062725|3|66120.00|1753711|1743517|95039286|20200707095039000
600138.SH|20200707|094218260|2020-07-07 09:42:18|11.02|200|B|SSE|095040154|1062726|3|2204.00|1753711|1744894|95039286|20200707095039000
600138.SH|20200707|094218260|2020-07-07 09:42:18|11.02|1900|B|SSE|095040154|1062727|3|20938.00|1753711|1746734|95039286|20200707095039000
600138.SH|20200707|094218260|2020-07-07 09:42:18|11.02|1000|B|SSE|095040154|1062728|3|11020.00|1753711|1747052|95039286|20200707095039000
600138.SH|20200707|094218260|2020-07-07 09:42:18|11.02|1600|B|SSE|095040154|1062729|3|17632.00|1753711|1747150|95039286|20200707095039000
600138.SH|20200707|094218260|2020-07-07 09:42:18|11.02|800|B|SSE|095040154|1062730|3|8816.00|1753711|1748591|95039286|20200707095039000
600138.SH|20200707|094218260|2020-07-07 09:42:18|11.02|500|B|SSE|095040154|1062731|3|5510.00|1753711|1750198|95039286|20200707095039000
600138.SH|20200707|094218260|2020-07-07 09:42:18|11.02|7200|B|SSE|095040154|1062732|3|79344.00|1753711|1750934|95039286|20200707095039000
600138.SH|20200707|094218260|2020-07-07 09:42:18|11.02|1000|B|SSE|095040154|1062733|3|11020.00|1753711|1751552|95039286|20200707095039000
600138.SH|20200707|094218260|2020-07-07 09:42:18|11.02|4200|B|SSE|095040154|1062734|3|46284.00|1753711|1751871|95039286|20200707095039000
600138.SH|20200707|094218260|2020-07-07 09:42:18|11.02|1700|B|SSE|095040154|1062735|3|18734.00|1753711|1751910|95039286|20200707095039000
600138.SH|20200707|094218260|2020-07-07 09:42:18|11.02|100|B|SSE|095040154|1062736|3|1102.00|1753711|1752627|95039286|20200707095039000
600138.SH|20200707|094218330|2020-07-07 09:42:18|11.01|600|S|SSE|095040155|1062877|3|6606.00|1466547|1753904|95039290|20200707095039000
600138.SH|20200707|094218470|2020-07-07 09:42:18|11.02|300|B|SSE|095040245|1063048|3|3306.00|1754156|1753768|95039309|20200707095039000
600138.SH|20200707|094218570|2020-07-07 09:42:18|11.02|1000|S|SSE|095040246|1063150|3|11020.00|1754156|1754330|95039313|20200707095039000
600138.SH|20200707|094219510|2020-07-07 09:42:19|11.02|8800|S|SSE|095042083|1064549|3|96976.00|1754156|1756113|95041275|20200707095041000
600138.SH|20200707|094219510|2020-07-07 09:42:19|11.02|3000|S|SSE|095042083|1064550|3|33060.00|1754222|1756113|95041275|20200707095041000
600138.SH|20200707|094220010|2020-07-07 09:42:20|11.02|500|S|SSE|095042367|1065200|3|5510.00|1754222|1756984|95041320|20200707095041000
600138.SH|20200707|094220190|2020-07-07 09:42:20|11.03|100|B|SSE|095042398|1065452|3|1103.00|1757275|1732542|95041323|20200707095041000
600138.SH|20200707|094220190|2020-07-07 09:42:20|11.03|4000|B|SSE|095042398|1065453|3|44120.00|1757275|1734563|95041323|20200707095041000
600138.SH|20200707|094220190|2020-07-07 09:42:20|11.03|100|B|SSE|095042398|1065454|3|1103.00|1757275|1734598|95041323|20200707095041000
600138.SH|20200707|094220190|2020-07-07 09:42:20|11.03|4000|B|SSE|095042398|1065455|3|44120.00|1757275|1738044|95041323|20200707095041000
600138.SH|20200707|094220190|2020-07-07 09:42:20|11.03|1000|B|SSE|095042398|1065456|3|11030.00|1757275|1743140|95041323|20200707095041000
600138.SH|20200707|094220190|2020-07-07 09:42:20|11.03|400|B|SSE|095042398|1065457|3|4412.00|1757275|1750610|95041323|20200707095041000
600138.SH|20200707|094220190|2020-07-07 09:42:20|11.03|200|B|SSE|095042398|1065458|3|2206.00|1757275|1751376|95041323|20200707095041000
600138.SH|20200707|094220190|2020-07-07 09:42:20|11.03|700|B|SSE|095042398|1065459|3|7721.00|1757275|1752233|95041323|20200707095041000
600138.SH|20200707|094220360|2020-07-07 09:42:20|11.02|3000|S|SSE|095043170|1065746|3|33060.00|1754222|1757630|95042294|20200707095042000
600138.SH|20200707|094220740|2020-07-07 09:42:20|11.02|26700|S|SSE|095043342|1066181|3|294234.00|1754222|1758272|95042316|20200707095042000
600138.SH|20200707|094220900|2020-07-07 09:42:20|11.02|1800|S|SSE|095044121|1066360|3|19836.00|1754222|1758566|95043305|20200707095043000
600138.SH|20200707|094221020|2020-07-07 09:42:21|11.02|400|S|SSE|095044238|1066534|3|4408.00|1754222|1758782|95043323|20200707095043000
600138.SH|20200707|094221230|2020-07-07 09:42:21|11.04|599|B|SSE|095044403|1066781|3|6612.96|1759199|1719617|95043348|20200707095043000
600138.SH|20200707|094221230|2020-07-07 09:42:21|11.04|201|B|SSE|095044403|1066782|3|2219.04|1759199|1730519|95043348|20200707095043000
600138.SH|20200707|094221260|2020-07-07 09:42:21|11.02|2500|S|SSE|095044403|1066811|3|27550.00|1754222|1759243|95043348|20200707095043000
600138.SH|20200707|094221370|2020-07-07 09:42:21|11.03|400|S|SSE|095044410|1066974|3|4412.00|1759305|1759469|95043348|20200707095043000
600138.SH|20200707|094221370|2020-07-07 09:42:21|11.02|300|S|SSE|095044410|1066975|3|3306.00|1754222|1759469|95043348|20200707095043000
600138.SH|20200707|094221970|2020-07-07 09:42:21|11.03|400|B|SSE|095045280|1067605|3|4412.00|1760421|1760099|95044325|20200707095044000
600138.SH|20200707|094222430|2020-07-07 09:42:22|11.02|1900|S|SSE|095046316|1068248|3|20938.00|1754222|1761410|95045308|20200707095045000
600138.SH|20200707|094222460|2020-07-07 09:42:22|11.02|12200|S|SSE|095046317|1068304|3|134444.00|1754222|1761501|95045308|20200707095045000
600138.SH|20200707|094222460|2020-07-07 09:42:22|11.02|5000|S|SSE|095046317|1068305|3|55100.00|1757677|1761501|95045308|20200707095045000
600138.SH|20200707|094222460|2020-07-07 09:42:22|11.02|100|S|SSE|095046317|1068306|3|1102.00|1757690|1761501|95045308|20200707095045000
600138.SH|20200707|094222900|2020-07-07 09:42:22|11.02|500|S|SSE|095047173|1068924|3|5510.00|1757690|1762322|95046290|20200707095046000
600138.SH|20200707|094222930|2020-07-07 09:42:22|11.02|500|S|SSE|095047175|1068947|3|5510.00|1757690|1762367|95046290|20200707095046000
600138.SH|20200707|094223320|2020-07-07 09:42:23|11.03|300|B|SSE|095048110|1069457|3|3309.00|1763147|1760099|95047145|20200707095047000
600138.SH|20200707|094223960|2020-07-07 09:42:23|11.03|300|B|SSE|095049096|1070247|3|3309.00|1764378|1760099|95048280|20200707095048000
600138.SH|20200707|094224260|2020-07-07 09:42:24|11.04|99|B|SSE|095049328|1070704|3|1092.96|1764992|1730519|95048279|20200707095048000
600138.SH|20200707|094224510|2020-07-07 09:42:24|11.04|1601|S|SSE|095050166|1070960|3|17675.04|1764992|1765409|95049288|20200707095049000
600138.SH|20200707|094224510|2020-07-07 09:42:24|11.02|399|S|SSE|095050166|1070961|3|4396.98|1764991|1765409|95049288|20200707095049000
600138.SH|20200707|094224550|2020-07-07 09:42:24|11.02|100|S|SSE|095050169|1071028|3|1102.00|1764991|1765529|95049288|20200707095049000
600138.SH|20200707|094224550|2020-07-07 09:42:24|11.02|1301|S|SSE|095050169|1071063|3|14337.02|1764991|1765555|95049288|20200707095049000
600138.SH|20200707|094224550|2020-07-07 09:42:24|11.02|100|S|SSE|095050169|1071064|3|1102.00|1765373|1765555|95049288|20200707095049000
600138.SH|20200707|094224940|2020-07-07 09:42:24|11.01|1600|S|SSE|095050274|1071421|3|17616.00|1466547|1766127|95049307|20200707095049000
600138.SH|20200707|094224940|2020-07-07 09:42:24|11.01|500|S|SSE|095050274|1071422|3|5505.00|1475611|1766127|95049307|20200707095049000
600138.SH|20200707|094224940|2020-07-07 09:42:24|11.01|4200|S|SSE|095050274|1071423|3|46242.00|1476283|1766127|95049307|20200707095049000
600138.SH|20200707|094225820|2020-07-07 09:42:25|11.02|599|B|SSE|095052087|1072757|3|6600.98|1767737|1765555|95051105|20200707095051000
600138.SH|20200707|094225820|2020-07-07 09:42:25|11.02|100|B|SSE|095052087|1072758|3|1102.00|1767737|1765739|95051105|20200707095051000
600138.SH|20200707|094225820|2020-07-07 09:42:25|11.02|1000|B|SSE|095052087|1072759|3|11020.00|1767737|1767001|95051105|20200707095051000
600138.SH|20200707|094225820|2020-07-07 09:42:25|11.02|301|B|SSE|095052087|1072760|3|3317.02|1767737|1767185|95051105|20200707095051000
600138.SH|20200707|094226300|2020-07-07 09:42:26|11.02|99|B|SSE|095052276|1073215|3|1090.98|1768417|1767185|95051316|20200707095051000
600138.SH|20200707|094226300|2020-07-07 09:42:26|11.02|201|B|SSE|095052276|1073216|3|2215.02|1768417|1767268|95051316|20200707095051000
600138.SH|20200707|094226300|2020-07-07 09:42:26|11.01|1000|S|SSE|095052278|1073234|3|11010.00|1476283|1768445|95051316|20200707095051000
600138.SH|20200707|094226530|2020-07-07 09:42:26|11.02|1400|B|SSE|095053173|1073604|3|15428.00|1768937|1767268|95052335|20200707095052000
600138.SH|20200707|094226670|2020-07-07 09:42:26|11.02|300|B|SSE|095053180|1073739|3|3306.00|1769144|1767268|95052340|20200707095052000
600138.SH|20200707|094226880|2020-07-07 09:42:26|11.02|400|B|SSE|095053308|1074106|3|4408.00|1769665|1767268|95052366|20200707095052000
600138.SH|20200707|094227230|2020-07-07 09:42:27|11.02|3699|B|SSE|095054376|1074874|3|40762.98|1770429|1767268|95053343|20200707095053000
600138.SH|20200707|094227230|2020-07-07 09:42:27|11.02|1901|B|SSE|095054376|1074875|3|20949.02|1770429|1768676|95053343|20200707095053000
600138.SH|20200707|094227300|2020-07-07 09:42:27|11.01|1400|S|SSE|095054384|1074975|3|15414.00|1476283|1770588|95053343|20200707095053000
600138.SH|20200707|094227300|2020-07-07 09:42:27|11.01|600|S|SSE|095054384|1074976|3|6606.00|1483614|1770588|95053343|20200707095053000
600138.SH|20200707|094227300|2020-07-07 09:42:27|11.01|100|S|SSE|095054384|1074977|3|1101.00|1491184|1770588|95053343|20200707095053000
600138.SH|20200707|094227300|2020-07-07 09:42:27|11.01|200|S|SSE|095054384|1074978|3|2202.00|1505378|1770588|95053343|20200707095053000
600138.SH|20200707|094227300|2020-07-07 09:42:27|11.01|1000|S|SSE|095054384|1074979|3|11010.00|1537742|1770588|95053343|20200707095053000
600138.SH|20200707|094227300|2020-07-07 09:42:27|11.01|1700|S|SSE|095054384|1074980|3|18717.00|1544677|1770588|95053343|20200707095053000
600138.SH|20200707|094227570|2020-07-07 09:42:27|11.02|99|B|SSE|095055169|1075480|3|1090.98|1771119|1768676|95054280|20200707095054000
600138.SH|20200707|094227570|2020-07-07 09:42:27|11.02|700|B|SSE|095055169|1075481|3|7714.00|1771119|1770935|95054280|20200707095054000
600138.SH|20200707|094227570|2020-07-07 09:42:27|11.03|300|B|SSE|095055169|1075482|3|3309.00|1771119|1765580|95054280|20200707095054000
600138.SH|20200707|094227570|2020-07-07 09:42:27|11.03|701|B|SSE|095055169|1075483|3|7732.03|1771119|1767736|95054280|20200707095054000
600138.SH|20200707|094227610|2020-07-07 09:42:27|11.01|200|S|SSE|095055169|1075533|3|2202.00|1544677|1771194|95054284|20200707095054000
600138.SH|20200707|094227930|2020-07-07 09:42:27|11.02|200|B|SSE|095055357|1075961|3|2204.00|1771759|1771171|95054371|20200707095054000
600138.SH|20200707|094228200|2020-07-07 09:42:28|11.02|300|B|SSE|095056124|1076317|3|3306.00|1772203|1771171|95055280|20200707095055000
600138.SH|20200707|094228200|2020-07-07 09:42:28|11.02|200|B|SSE|095056124|1076318|3|2204.00|1772203|1772147|95055280|20200707095055000
600138.SH|20200707|094228330|2020-07-07 09:42:28|11.02|100|B|SSE|095056182|1076581|3|1102.00|1772446|1772147|95055284|20200707095055000
600138.SH|20200707|094228500|2020-07-07 09:42:28|11.02|600|S|SSE|095056318|1076905|3|6612.00|1772446|1772808|95055302|20200707095055000
600138.SH|20200707|094228760|2020-07-07 09:42:28|11.02|2000|S|SSE|095056541|1077363|3|22040.00|1772446|1773242|95055325|20200707095055000
600138.SH|20200707|094228860|2020-07-07 09:42:28|11.02|2300|S|SSE|095057068|1077555|3|25346.00|1772446|1773501|95056105|20200707095056000
600138.SH|20200707|094228860|2020-07-07 09:42:28|11.02|2000|S|SSE|095057068|1077556|3|22040.00|1773296|1773501|95056105|20200707095056000
600138.SH|20200707|094228860|2020-07-07 09:42:28|11.01|100|S|SSE|095057068|1077557|3|1101.00|1544677|1773501|95056105|20200707095056000
600138.SH|20200707|094228860|2020-07-07 09:42:28|11.01|100|S|SSE|095057069|1077558|3|1101.00|1634290|1773501|95056105|20200707095056000
600138.SH|20200707|094228860|2020-07-07 09:42:28|11.01|1000|S|SSE|095057069|1077559|3|11010.00|1687617|1773501|95056105|20200707095056000
600138.SH|20200707|094229860|2020-07-07 09:42:29|11.02|400|B|SSE|095058520|1078720|3|4408.00|1775313|1773780|95057332|20200707095057000
600138.SH|20200707|094230030|2020-07-07 09:42:30|11.02|600|B|SSE|095059091|1078994|3|6612.00|1775719|1773780|95058276|20200707095058000
600138.SH|20200707|094230030|2020-07-07 09:42:30|11.02|1000|B|SSE|095059091|1078995|3|11020.00|1775719|1774430|95058276|20200707095058000
600138.SH|20200707|094230320|2020-07-07 09:42:30|11.02|9100|S|SSE|095059200|1079483|3|100282.00|1775719|1776298|95058301|20200707095058000
600138.SH|20200707|094230320|2020-07-07 09:42:30|11.01|4000|S|SSE|095059202|1079484|3|44040.00|1687617|1776298|95058301|20200707095058000
600138.SH|20200707|094230320|2020-07-07 09:42:30|11.01|500|S|SSE|095059202|1079485|3|5505.00|1692214|1776298|95058301|20200707095058000
600138.SH|20200707|094230320|2020-07-07 09:42:30|11.01|2600|S|SSE|095059202|1079486|3|28626.00|1705749|1776298|95058301|20200707095058000
600138.SH|20200707|094230320|2020-07-07 09:42:30|11.01|500|S|SSE|095059202|1079487|3|5505.00|1720802|1776298|95058301|20200707095058000
600138.SH|20200707|094230320|2020-07-07 09:42:30|11.01|6800|S|SSE|095059202|1079488|3|74868.00|1730394|1776298|95058301|20200707095058000
600138.SH|20200707|094230360|2020-07-07 09:42:30|11.03|100|B|SSE|095059205|1079554|3|1103.00|1776396|1767736|95058301|20200707095058000
600138.SH|20200707|094230430|2020-07-07 09:42:30|11.01|1000|S|SSE|095059207|1079581|3|11010.00|1730394|1776453|95058301|20200707095058000
600138.SH|20200707|094230430|2020-07-07 09:42:30|11.01|2700|S|SSE|095059209|1079627|3|29727.00|1730394|1776526|95058301|20200707095058000
600138.SH|20200707|094231510|2020-07-07 09:42:31|11.02|100|S|SSE|095101132|1080792|3|1102.00|1777493|1778476|95100289|20200707095100000
600138.SH|20200707|094231680|2020-07-07 09:42:31|11.02|2000|B|SSE|095101139|1080955|3|22040.00|1778829|1778476|95100289|20200707095100000
600138.SH|20200707|094232190|2020-07-07 09:42:32|11.01|3500|S|SSE|095101319|1081457|3|38535.00|1730394|1779805|95100330|20200707095100000
600138.SH|20200707|094232190|2020-07-07 09:42:32|11.01|100|S|SSE|095101319|1081458|3|1101.00|1751841|1779805|95100330|20200707095100000
600138.SH|20200707|094232190|2020-07-07 09:42:32|11.01|500|S|SSE|095101319|1081459|3|5505.00|1768814|1779805|95100330|20200707095100000
600138.SH|20200707|094232320|2020-07-07 09:42:32|11.01|100|S|SSE|095102161|1081528|3|1101.00|1773178|1779922|95101289|20200707095101000
600138.SH|20200707|094232320|2020-07-07 09:42:32|11.01|200|S|SSE|095102163|1081544|3|2202.00|1773178|1779953|95101289|20200707095101000
600138.SH|20200707|094232320|2020-07-07 09:42:32|11.01|1000|S|SSE|095102163|1081545|3|11010.00|1775574|1779953|95101289|20200707095101000
600138.SH|20200707|094232320|2020-07-07 09:42:32|11.00|100|S|SSE|095102163|1081546|3|1100.00|53311|1779953|95101289|20200707095101000
600138.SH|20200707|094232320|2020-07-07 09:42:32|11.00|900|S|SSE|095102163|1081547|3|9900.00|81006|1779953|95101289|20200707095101000
600138.SH|20200707|094232320|2020-07-07 09:42:32|11.00|300|S|SSE|095102163|1081548|3|3300.00|86742|1779953|95101289|20200707095101000
600138.SH|20200707|094232630|2020-07-07 09:42:32|11.01|200|B|SSE|095102279|1081938|3|2202.00|1780621|1780184|95101315|20200707095101000
600138.SH|20200707|094233440|2020-07-07 09:42:33|11.01|100|B|SSE|095104136|1083359|3|1101.00|1782131|1780184|95103141|20200707095103000
600138.SH|20200707|094233440|2020-07-07 09:42:33|11.01|300|B|SSE|095104136|1083360|3|3303.00|1782131|1781557|95103141|20200707095103000
600138.SH|20200707|094233700|2020-07-07 09:42:33|11.01|700|B|SSE|095104348|1083643|3|7707.00|1782600|1781557|95103220|20200707095103000
600138.SH|20200707|094233700|2020-07-07 09:42:33|11.02|700|B|SSE|095104350|1083663|3|7714.00|1782627|1778476|95103220|20200707095103000
600138.SH|20200707|094233700|2020-07-07 09:42:33|11.01|900|S|SSE|095104350|1083671|3|9909.00|1782600|1782637|95103220|20200707095103000
600138.SH|20200707|094234030|2020-07-07 09:42:34|11.01|100|B|SSE|095105130|1084014|3|1101.00|1783171|1782637|95104283|20200707095104000
600138.SH|20200707|094234140|2020-07-07 09:42:34|11.02|200|B|SSE|095105162|1084261|3|2204.00|1783359|1778476|95104288|20200707095104000
600138.SH|20200707|094234140|2020-07-07 09:42:34|11.02|600|B|SSE|095105162|1084262|3|6612.00|1783359|1778535|95104288|20200707095104000
600138.SH|20200707|094234140|2020-07-07 09:42:34|11.02|800|B|SSE|095105162|1084263|3|8816.00|1783359|1779254|95104288|20200707095104000
600138.SH|20200707|094234140|2020-07-07 09:42:34|11.01|900|S|SSE|095105162|1084278|3|9909.00|1783171|1783388|95104288|20200707095104000
600138.SH|20200707|094234920|2020-07-07 09:42:34|11.01|100|B|SSE|095106143|1085332|3|1101.00|1785088|1783388|95105289|20200707095105000
600138.SH|20200707|094235770|2020-07-07 09:42:35|11.01|200|B|SSE|095107392|1086346|3|2202.00|1786628|1783388|95106327|20200707095106000
600138.SH|20200707|094236350|2020-07-07 09:42:36|11.01|8200|B|SSE|095108416|1087233|3|90282.00|1787725|1783388|95107314|20200707095107000
600138.SH|20200707|094236350|2020-07-07 09:42:36|11.01|4600|B|SSE|095108417|1087234|3|50646.00|1787725|1783892|95107314|20200707095107000
600138.SH|20200707|094236350|2020-07-07 09:42:36|11.01|100|B|SSE|095108417|1087235|3|1101.00|1787725|1784420|95107314|20200707095107000
600138.SH|20200707|094236350|2020-07-07 09:42:36|11.01|400|B|SSE|095108417|1087236|3|4404.00|1787725|1784946|95107314|20200707095107000
600138.SH|20200707|094236350|2020-07-07 09:42:36|11.01|1500|B|SSE|095108417|1087237|3|16515.00|1787725|1785902|95107314|20200707095107000
600138.SH|20200707|094236660|2020-07-07 09:42:36|11.00|600|S|SSE|095109116|1087679|3|6600.00|86742|1788280|95108278|20200707095108000
600138.SH|20200707|094236660|2020-07-07 09:42:36|11.00|400|S|SSE|095109116|1087680|3|4400.00|104563|1788280|95108278|20200707095108000
600138.SH|20200707|094236660|2020-07-07 09:42:36|11.00|400|S|SSE|095109116|1087681|3|4400.00|133782|1788280|95108278|20200707095108000
600138.SH|20200707|094237160|2020-07-07 09:42:37|11.01|300|B|SSE|095109361|1088508|3|3303.00|1789141|1787213|95108366|20200707095108000
600138.SH|20200707|094238960|2020-07-07 09:42:38|11.01|700|B|SSE|095112233|1091043|3|7707.00|1792462|1787213|95111317|20200707095111000
600138.SH|20200707|094238960|2020-07-07 09:42:38|11.01|1000|B|SSE|095112233|1091044|3|11010.00|1792462|1787380|95111317|20200707095111000
600138.SH|20200707|094239320|2020-07-07 09:42:39|11.00|4600|S|SSE|095113440|1091832|3|50600.00|133782|1793322|95112311|20200707095112000
600138.SH|20200707|094239320|2020-07-07 09:42:39|11.00|500|S|SSE|095113440|1091833|3|5500.00|161085|1793322|95112311|20200707095112000
